date, Linc,  L2025,  L2030,  L2035,  L2040,  L2045,  L2050,  L2055,  L2060,  L2065,  G,  F,  C,  S,  I
2014-03-07, 16.962500, , 23.868900, , 25.327300, , 14.365500, , , , 14.348600, 15.992600, 24.361400, 35.231900, 25.819000
2014-03-06, 16.969000, , 23.901000, , 25.366200, , 14.391200, , , , 14.347700, 16.031800, 24.346300, 35.264200, 25.987600
2014-03-05, 16.959400, , 23.852200, , 25.308800, , 14.353100, , , , 14.346800, 16.058900, 24.300200, 35.275500, 25.780700
2014-03-04, 16.957700, , 23.847400, , 25.304200, , 14.349900, , , , 14.346000, 16.059900, 24.296800, 35.334700, 25.733400
2014-03-03, 16.908800, , 23.611000, , 25.013100, , 14.163300, , , , 14.345100, 16.115700, 23.930800, 34.622600, 25.413700
2014-02-28, 16.938700, , 23.771200, , 25.206700, , 14.290000, , , , 14.342400, 16.089800, 24.107500, 34.821100, 25.903100
2014-02-27, 16.927900, , 23.724900, , 25.153200, , 14.255200, , , , 14.341500, 16.089800, 24.040400, 34.896100, 25.737400
2014-02-26, 16.913000, , 23.667000, , 25.082000, , 14.210900, , , , 14.340600, 16.063000, 23.918400, 34.710200, 25.757500
2014-02-25, 16.913800, , 23.678700, , 25.093700, , 14.219900, , , , 14.339800, 16.044900, 23.913500, 34.559600, 25.921100
2014-02-24, 16.909700, , 23.666700, , 25.079600, , 14.210700, , , , 14.338900, 15.998200, 23.944900, 34.558700, 25.826700
2014-02-21, 16.888300, , 23.577200, , 24.970400, , 14.141500, , , , 14.336200, 16.003700, 23.797400, 34.307400, 25.731800
2014-02-20, 16.882100, , 23.546400, , 24.933300, , 14.116400, , , , 14.335300, 15.985200, 23.839700, 34.262300, 25.513100
2014-02-19, 16.865500, , 23.471700, , 24.839600, , 14.057600, , , , 14.334400, 16.002500, 23.692600, 33.917900, 25.534600
2014-02-18, 16.887100, , 23.571900, , 24.962600, , 14.135900, , , , 14.333600, 16.018700, 23.846700, 34.186600, 25.660900
2014-02-14, 16.863900, , 23.470200, , 24.838100, , 14.055200, , , , 14.330000, 15.990400, 23.815300, 33.873700, 25.332500
2014-02-13, 16.849700, , 23.408600, , 24.764500, , 14.008300, , , , 14.329100, 16.001100, 23.699100, 33.804800, 25.239100
2014-02-12, 16.829400, , 23.326300, , 24.661800, , 13.944300, , , , 14.328200, 15.960700, 23.560100, 33.449900, 25.248900
2014-02-11, 16.824200, , 23.295000, , 24.622600, , 13.918400, , , , 14.327300, 15.991900, 23.554500, 33.302100, 25.139400
2014-02-10, 16.788200, , 23.130300, , 24.423600, , 13.791100, , , , 14.326500, 16.016200, 23.295500, 32.995200, 24.855200
2014-02-07, 16.782600, , 23.116200, , 24.406300, , 13.780900, , , , 14.323800, 16.013800, 23.258600, 32.913200, 24.895500
2014-02-06, 16.731800, , 22.892800, , 24.137200, , 13.609300, , , , 14.322900, 15.981700, 22.953000, 32.523300, 24.461700
2014-02-05, 16.689200, , 22.701800, , 23.906700, , 13.462400, , , , 14.322000, 15.994000, 22.659400, 32.167500, 24.138000
2014-02-04, 16.695300, , 22.728100, , 23.940500, , 13.483200, , , , 14.321200, 16.022500, 22.698100, 32.323200, 24.116500
2014-02-03, 16.673700, , 22.629000, , 23.819000, , 13.406100, , , , 14.320300, 16.052200, 22.525000, 32.020200, 24.028400
2014-01-31, 16.745300, , 22.981000, , 24.251200, , 13.682600, , , , 14.317300, 15.990300, 23.051500, 33.027800, 24.533300
2014-01-30, 16.763500, , 23.068600, , 24.357500, , 13.750500, , , , 14.316300, 15.972600, 23.200800, 33.203400, 24.661000
2014-01-29, 16.735100, , 22.945900, , 24.205300, , 13.655400, , , , 14.315400, 15.986400, 22.941800, 32.723300, 24.702600
2014-01-28, 16.762100, , 23.078500, , 24.368100, , 13.759200, , , , 14.314400, 15.939300, 23.175800, 33.105200, 24.836700
2014-01-27, 16.741200, , 22.989800, , 24.258000, , 13.690000, , , , 14.313400, 15.920800, 23.034000, 32.754800, 24.800700
2014-01-24, 16.757200, , 23.073500, , 24.363700, , 13.757300, , , , 14.310400, 15.942500, 23.145700, 33.126900, 24.866600
2014-01-23, 16.833000, , 23.438900, , 24.810100, , 14.044600, , , , 14.309400, 15.924700, 23.639500, 33.975500, 25.577500
2014-01-22, 16.853500, , 23.543600, , 24.938300, , 14.126700, , , , 14.308500, 15.868100, 23.850900, 34.240300, 25.671700
2014-01-21, 16.848300, , 23.513800, , 24.900400, , 14.102000, , , , 14.307500, 15.897800, 23.834200, 34.061600, 25.605900
2014-01-17, 16.836700, , 23.476700, , 24.854900, , 14.074000, , , , 14.303500, 15.889400, 23.767800, 33.902200, 25.617300
2014-01-16, 16.843400, , 23.509100, , 24.895400, , 14.099200, , , , 14.302500, 15.881400, 23.859700, 34.022500, 25.572700
2014-01-15, 16.842800, , 23.513800, , 24.900900, , 14.103000, , , , 14.301600, 15.846100, 23.891500, 34.006500, 25.572000
2014-01-14, 16.825100, , 23.434600, , 24.804700, , 14.041500, , , , 14.300600, 15.855600, 23.768200, 33.828900, 25.447500
2014-01-13, 16.795700, , 23.297800, , 24.635700, , 13.934400, , , , 14.299600, 15.894400, 23.513700, 33.366600, 25.369200
2014-01-10, 16.827300, , 23.456000, , 24.830700, , 14.058600, , , , 14.296600, 15.863000, 23.810500, 33.825500, 25.492300
2014-01-09, 16.805700, , 23.367500, , 24.723000, , 13.989600, , , , 14.295700, 15.780300, 23.755500, 33.628100, 25.255500
2014-01-08, 16.807300, , 23.385600, , 24.744500, , 14.004700, , , , 14.294700, 15.761400, 23.747300, 33.614800, 25.394400
2014-01-07, 16.804800, , 23.366300, , 24.721000, , 13.988600, , , , 14.293700, 15.805400, 23.745000, 33.560700, 25.289700
2014-01-06, 16.785000, , 23.283200, , 24.618200, , 13.924100, , , , 14.292700, 15.784900, 23.601100, 33.260600, 25.263000
2014-01-03, 16.790800, , 23.328200, , 24.675300, , 13.961300, , , , 14.289700, 15.756500, 23.660200, 33.453800, 25.333400
2014-01-02, 16.787600, , 23.312900, , 24.655600, , 13.948400, , , , 14.288800, 15.759600, 23.667300, 33.347000, 25.286000
2013-12-31, 16.816600, , 23.459100, , 24.834100, , 14.063400, , , , 14.287000, 15.741600, 23.875200, 33.670600, 25.564400
2013-12-30, 16.805900, , 23.411000, , 24.775300, , 14.026100, , , , 14.286100, 15.760700, 23.779500, 33.530500, 25.536600
2013-12-27, 16.799400, , 23.393800, , 24.755200, , 14.013600, , , , 14.283400, 15.728700, 23.782200, 33.509700, 25.473900
2013-12-26, 16.788900, , 23.340700, , 24.692800, , 13.971700, , , , 14.282600, 15.730600, 23.785600, 33.535100, 25.160300
2013-12-24, 16.773900, , 23.279800, , 24.620600, , 13.925800, , , , 14.280800, 15.733500, 23.673300, 33.487800, 25.060300
2013-12-23, 16.768000, , 23.249800, , 24.583200, , 13.902100, , , , 14.279900, 15.774500, 23.601600, 33.342900, 25.076200
2013-12-20, 16.745000, , 23.147900, , 24.459300, , 13.822700, , , , 14.277200, 15.790700, 23.473100, 33.081600, 24.879800
2013-12-19, 16.721300, , 23.041500, , 24.326800, , 13.738700, , , , 14.276400, 15.761400, 23.360100, 32.633800, 24.747600
2013-12-18, 16.719000, , 23.028600, , 24.314700, , 13.729400, , , , 14.275500, 15.781700, 23.370500, 32.826400, 24.550600
2013-12-17, 16.672400, , 22.821900, , 24.065100, , 13.571100, , , , 14.274600, 15.804900, 22.986800, 32.435100, 24.318300
2013-12-16, 16.679600, , 22.861900, , 24.112500, , 13.602000, , , , 14.273700, 15.775000, 23.058000, 32.436900, 24.424100
2013-12-13, 16.654700, , 22.756200, , 23.984300, , 13.520600, , , , 14.271000, 15.774200, 22.912800, 32.166200, 24.257800
2013-12-12, 16.653200, , 22.753400, , 23.979300, , 13.518000, , , , 14.270200, 15.763200, 22.914600, 32.043600, 24.310200
2013-12-11, 16.670100, , 22.832500, , 24.072000, , 13.578500, , , , 14.269300, 15.784800, 22.995100, 31.982000, 24.614800
2013-12-10, 16.705600, , 22.991800, , 24.268300, , 13.702300, , , , 14.268400, 15.818700, 23.256000, 32.499000, 24.725200
2013-12-09, 16.711700, , 23.030300, , 24.316000, , 13.733100, , , , 14.267500, 15.775300, 23.329800, 32.632300, 24.762900
2013-12-06, 16.699500, , 22.986900, , 24.265100, , 13.700800, , , , 14.264900, 15.750400, 23.286400, 32.606800, 24.640500
2013-12-05, 16.667900, , 22.851600, , 24.102400, , 13.597900, , , , 14.264000, 15.747900, 23.025400, 32.395100, 24.496500
2013-12-04, 16.678700, , 22.899300, , 24.158600, , 13.633700, , , , 14.263100, 15.756400, 23.124900, 32.384200, 24.573200
2013-12-03, 16.692000, , 22.961200, , 24.232300, , 13.681700, , , , 14.262200, 15.804100, 23.148800, 32.398800, 24.837200
2013-12-02, 16.704600, , 23.027200, , 24.312800, , 13.734000, , , , 14.261300, 15.791800, 23.221700, 32.536300, 25.008600
2013-11-29, 16.719400, , 23.099500, , 24.401400, , 13.790900, , , , 14.259700, 15.830100, 23.283900, 32.710300, 25.184800
2013-11-27, 16.713600, , 23.077300, , 24.375800, , 13.773700, , , , 14.257100, 15.828700, 23.301200, 32.719500, 25.029100
2013-11-26, 16.705700, , 23.039700, , 24.329500, , 13.744200, , , , 14.256300, 15.852800, 23.238200, 32.583700, 24.994100
2013-11-25, 16.702100, , 23.029300, , 24.314700, , 13.735700, , , , 14.255500, 15.826000, 23.232200, 32.413000, 25.053400
2013-11-22, 16.700300, , 23.028800, , 24.315500, , 13.735900, , , , 14.253000, 15.818800, 23.260700, 32.469900, 24.977100
2013-11-21, 16.682600, , 22.954900, , 24.226300, , 13.679500, , , , 14.252200, 15.799300, 23.142900, 32.322600, 24.880800
2013-11-20, 16.660300, , 22.860100, , 24.107400, , 13.605800, , , , 14.251400, 15.790600, 22.954900, 31.864800, 24.955200
2013-11-19, 16.672800, , 22.911700, , 24.169700, , 13.644900, , , , 14.250500, 15.834100, 23.037400, 31.938400, 25.020800
2013-11-18, 16.685600, , 22.974400, , 24.247200, , 13.694700, , , , 14.249700, 15.859200, 23.080100, 32.144200, 25.171300
2013-11-15, 16.687100, , 22.992900, , 24.274500, , 13.710900, , , , 14.247200, 15.825100, 23.164400, 32.460700, 24.980700
2013-11-14, 16.669700, , 22.915900, , 24.181600, , 13.651500, , , , 14.246400, 15.818400, 23.067000, 32.318700, 24.816300
2013-11-13, 16.652800, , 22.851100, , 24.104300, , 13.603100, , , , 14.245600, 15.779800, 22.951700, 32.243700, 24.742500
2013-11-12, 16.626700, , 22.743500, , 23.972100, , 13.520600, , , , 14.244700, 15.745700, 22.760800, 31.890600, 24.713800
2013-11-08, 16.626100, , 22.746700, , 23.975500, , 13.522600, , , , 14.241400, 15.758000, 22.796400, 31.823300, 24.696000
2013-11-07, 16.597300, , 22.609400, , 23.806400, , 13.415800, , , , 14.240600, 15.848800, 22.494400, 31.344600, 24.699500
2013-11-06, 16.638300, , 22.804300, , 24.045400, , 13.568000, , , , 14.239800, 15.827000, 22.789400, 31.917000, 24.944600
2013-11-05, 16.622700, , 22.742100, , 23.974000, , 13.522200, , , , 14.238900, 15.812300, 22.680100, 32.027800, 24.763500
2013-11-04, 16.634200, , 22.790600, , 24.033400, , 13.559500, , , , 14.238100, 15.855400, 22.741500, 32.149000, 24.828200
2013-11-01, 16.616400, , 22.718000, , 23.944000, , 13.503100, , , , 14.235600, 15.838600, 22.660200, 31.882900, 24.730600
2013-10-31, 16.622200, , 22.750100, , 23.982900, , 13.529400, , , , 14.234700, 15.886100, 22.594600, 31.914500, 24.998400
2013-10-30, 16.636900, , 22.822600, , 24.070100, , 13.585800, , , , 14.233800, 15.887300, 22.680100, 31.999100, 25.199100
2013-10-29, 16.649000, , 22.878400, , 24.141200, , 13.629900, , , , 14.233000, 15.895500, 22.789100, 32.327500, 25.128100
2013-10-28, 16.636400, , 22.829900, , 24.082900, , 13.593800, , , , 14.232100, 15.893800, 22.661200, 32.237600, 25.155700
2013-10-25, 16.630500, , 22.813700, , 24.065300, , 13.582700, , , , 14.229400, 15.894100, 22.630700, 32.297100, 25.099700
2013-10-24, 16.624200, , 22.798600, , 24.047600, , 13.573200, , , , 14.228500, 15.880400, 22.531900, 32.274700, 25.234200
2013-10-23, 16.611200, , 22.735800, , 23.970700, , 13.523700, , , , 14.227700, 15.902100, 22.458200, 32.078000, 25.111700
2013-10-22, 16.626900, , 22.814200, , 24.066000, , 13.585000, , , , 14.226800, 15.887500, 22.564500, 32.256200, 25.265900
2013-10-21, 16.601200, , 22.710300, , 23.941700, , 13.506100, , , , 14.225900, 15.823900, 22.435500, 32.129100, 25.041800
2013-10-18, 16.598200, , 22.703500, , 23.934900, , 13.501600, , , , 14.223200, 15.834200, 22.433000, 32.163400, 24.990100
2013-10-17, 16.573100, , 22.590900, , 23.797900, , 13.414400, , , , 14.222300, 15.833200, 22.286700, 31.872700, 24.796200
2013-10-16, 16.542400, , 22.463200, , 23.643000, , 13.316500, , , , 14.221500, 15.769100, 22.136100, 31.570700, 24.573900
2013-10-15, 16.499900, , 22.287100, , 23.429800, , 13.182800, , , , 14.220600, 15.725600, 21.831900, 31.161100, 24.426700
2013-10-11, 16.502100, , 22.302100, , 23.450000, , 13.194600, , , , 14.217000, 15.744900, 21.897700, 31.273200, 24.317800
2013-10-10, 16.480400, , 22.209800, , 23.336900, , 13.123600, , , , 14.216100, 15.734600, 21.760700, 30.951400, 24.248900
2013-10-09, 16.410200, , 21.900000, , 22.962400, , 12.886700, , , , 14.215300, 15.742000, 21.292500, 30.232900, 23.815200
2013-10-08, 16.410200, , 21.905100, , 22.970800, , 12.891900, , , , 14.214400, 15.748900, 21.278300, 30.375200, 23.796900
2013-10-07, 16.449500, , 22.086100, , 23.192800, , 13.032500, , , , 14.213500, 15.751500, 21.536900, 30.948900, 24.008600
2013-10-04, 16.474100, , 22.207700, , 23.341500, , 13.127000, , , , 14.210900, 15.740200, 21.721900, 31.286200, 24.163600
2013-10-03, 16.458800, , 22.143100, , 23.262200, , 13.077800, , , , 14.210000, 15.763000, 21.568800, 31.047200, 24.213900
2013-10-02, 16.480000, , 22.239500, , 23.380400, , 13.152000, , , , 14.209100, 15.748200, 21.763900, 31.350200, 24.225400
2013-10-01, 16.482500, , 22.259000, , 23.404700, , 13.168000, , , , 14.208300, 15.731000, 21.774600, 31.427300, 24.287400
2013-09-30, 16.456400, , 22.140800, , 23.259500, , 13.076200, , , , 14.207300, 15.746200, 21.600100, 31.003800, 24.181700
2013-09-27, 16.474600, , 22.232000, , 23.368200, , 13.146200, , , , 14.204500, 15.748300, 21.730200, 31.051200, 24.416100
2013-09-26, 16.480900, , 22.261900, , 23.405000, , 13.169000, , , , 14.203600, 15.733100, 21.817800, 31.154400, 24.367600
2013-09-25, 16.470200, , 22.213200, , 23.345300, , 13.131200, , , , 14.202700, 15.755400, 21.737700, 30.979200, 24.331200
2013-09-24, 16.472300, , 22.226000, , 23.360100, , 13.140700, , , , 14.201800, 15.729400, 21.797000, 30.953300, 24.317900
2013-09-23, 16.472600, , 22.234500, , 23.368800, , 13.146800, , , , 14.200900, 15.683400, 21.851100, 30.870000, 24.333300
2013-09-20, 16.481800, , 22.287100, , 23.433100, , 13.187800, , , , 14.198100, 15.665200, 21.954600, 30.986400, 24.382100
2013-09-19, 16.501000, , 22.376500, , 23.541100, , 13.256400, , , , 14.197200, 15.654800, 22.114200, 31.160300, 24.488300
2013-09-18, 16.508700, , 22.412300, , 23.583900, , 13.283900, , , , 14.196200, 15.672200, 22.151300, 31.184600, 24.593200
2013-09-17, 16.447200, , 22.149400, , 23.270000, , 13.083600, , , , 14.195300, 15.556500, 21.884700, 30.876200, 23.885800
2013-09-16, 16.437000, , 22.112800, , 23.223500, , 13.055900, , , , 14.194400, 15.539200, 21.792200, 30.622000, 24.007700
2013-09-13, 16.409900, , 22.003100, , 23.093600, , 12.973200, , , , 14.191600, 15.510100, 21.668800, 30.515600, 23.719600
2013-09-12, 16.403400, , 21.980800, , 23.066100, , 12.956600, , , , 14.190700, 15.503800, 21.610000, 30.417000, 23.767300
2013-09-11, 16.409800, , 22.012700, , 23.106000, , 12.981500, , , , 14.189800, 15.494200, 21.676900, 30.559100, 23.749000
2013-09-10, 16.395000, , 21.955100, , 23.037800, , 12.938500, , , , 14.188800, 15.461400, 21.607900, 30.516800, 23.610300
2013-09-09, 16.368200, , 21.828500, , 22.885400, , 12.840800, , , , 14.187900, 15.503000, 21.449900, 30.241600, 23.338800
2013-09-06, 16.328900, , 21.669400, , 22.692600, , 12.720000, , , , 14.185100, 15.455600, 21.236500, 29.791400, 23.146800
2013-09-05, 16.319500, , 21.632300, , 22.648400, , 12.691800, , , , 14.184200, 15.418800, 21.232600, 29.744500, 22.999900
2013-09-04, 16.319600, , 21.623600, , 22.637100, , 12.683900, , , , 14.183300, 15.492300, 21.206500, 29.653800, 23.006000
2013-09-03, 16.295500, , 21.515800, , 22.507200, , 12.601800, , , , 14.182400, 15.528100, 21.030600, 29.391000, 22.874500
2013-08-30, 16.274300, , 21.413700, , 22.386300, , 12.523000, , , , 14.179900, 15.591900, 20.942100, 29.278100, 22.513200
2013-08-29, 16.291400, , 21.504400, , 22.498500, , 12.594900, , , , 14.178200, 15.585000, 21.007000, 29.635300, 22.707700
2013-08-28, 16.282600, , 21.472100, , 22.457600, , 12.570100, , , , 14.177400, 15.556200, 20.962700, 29.423900, 22.745300
2013-08-27, 16.279600, , 21.456800, , 22.438700, , 12.558400, , , , 14.176600, 15.601300, 20.901200, 29.333500, 22.801200
2013-08-26, 16.331700, , 21.705900, , 22.740900, , 12.751000, , , , 14.175700, 15.545600, 21.238300, 29.976100, 23.223400
2013-08-23, 16.336800, , 21.737300, , 22.777800, , 12.774700, , , , 14.173200, 15.519100, 21.324200, 29.954100, 23.261300
2013-08-22, 16.318100, , 21.667800, , 22.695300, , 12.723300, , , , 14.172400, 15.456400, 21.237000, 29.871300, 23.133700
2013-08-21, 16.290600, , 21.541900, , 22.542200, , 12.626300, , , , 14.171600, 15.485700, 21.055000, 29.500100, 22.970500
2013-08-20, 16.312600, , 21.639100, , 22.659000, , 12.700200, , , , 14.170800, 15.514800, 21.176700, 29.672000, 23.163000
2013-08-19, 16.300600, , 21.596700, , 22.603600, , 12.667600, , , , 14.169900, 15.468900, 21.095200, 29.291600, 23.317900
2013-08-16, 16.319200, , 21.681200, , 22.707400, , 12.732500, , , , 14.167400, 15.512500, 21.218600, 29.555800, 23.384200
2013-08-15, 16.325700, , 21.699300, , 22.730000, , 12.744900, , , , 14.166600, 15.566900, 21.287700, 29.647400, 23.268600
2013-08-14, 16.372700, , 21.906100, , 22.980900, , 12.903100, , , , 14.165800, 15.607700, 21.592800, 30.156100, 23.532800
2013-08-13, 16.378100, , 21.926700, , 23.007200, , 12.918100, , , , 14.165000, 15.604400, 21.700800, 30.303600, 23.365900
2013-08-12, 16.375500, , 21.909200, , 22.987800, , 12.905000, , , , 14.164200, 15.677300, 21.635900, 30.356300, 23.324500
2013-08-09, 16.378100, , 21.926300, , 23.007400, , 12.917800, , , , 14.161700, 15.691600, 21.659800, 30.290400, 23.401700
2013-08-08, 16.381700, , 21.940500, , 23.024200, , 12.927800, , , , 14.160800, 15.687500, 21.733500, 30.293600, 23.340600
2013-08-07, 16.363700, , 21.862900, , 22.930500, , 12.868300, , , , 14.160000, 15.670400, 21.644600, 30.121300, 23.186100
2013-08-06, 16.377400, , 21.935700, , 23.019300, , 12.925600, , , , 14.159200, 15.646300, 21.720300, 30.315500, 23.358000
2013-08-05, 16.389300, , 21.988100, , 23.085800, , 12.966200, , , , 14.158400, 15.649800, 21.844400, 30.634900, 23.245800
2013-08-02, 16.393300, , 22.010900, , 23.112600, , 12.983500, , , , 14.155900, 15.669800, 21.874500, 30.601800, 23.321300
2013-08-01, 16.373500, , 21.935300, , 23.023900, , 12.927000, , , , 14.155000, 15.579400, 21.838100, 30.601200, 23.039700
2013-07-31, 16.337300, , 21.761400, , 22.812500, , 12.792400, , , , 14.154200, 15.666600, 21.565600, 30.109400, 22.810900
2013-07-30, 16.337100, , 21.765100, , 22.815800, , 12.795200, , , , 14.153400, 15.656500, 21.565600, 30.028600, 22.879400
2013-07-29, 16.332300, , 21.741500, , 22.786600, , 12.776400, , , , 14.152600, 15.666500, 21.556600, 29.915000, 22.821600
2013-07-26, 16.346900, , 21.816100, , 22.877200, , 12.834400, , , , 14.150100, 15.680200, 21.635900, 30.069100, 22.995000
2013-07-25, 16.346100, , 21.825800, , 22.890200, , 12.843800, , , , 14.149300, 15.644600, 21.617800, 30.163500, 23.058600
2013-07-24, 16.342400, , 21.811800, , 22.870700, , 12.832600, , , , 14.148400, 15.657100, 21.562600, 29.939800, 23.195100
2013-07-23, 16.353000, , 21.852200, , 22.921500, , 12.863100, , , , 14.147600, 15.706400, 21.644600, 30.155400, 23.120500
2013-07-22, 16.356900, , 21.867400, , 22.940000, , 12.874300, , , , 14.146800, 15.722800, 21.684500, 30.188800, 23.102000
2013-07-19, 16.342000, , 21.807800, , 22.869000, , 12.828900, , , , 14.144300, 15.708800, 21.640400, 30.093000, 22.924700
2013-07-18, 16.334300, , 21.783700, , 22.840700, , 12.811700, , , , 14.143500, 15.669500, 21.604300, 30.075400, 22.897800
2013-07-17, 16.317300, , 21.705600, , 22.745800, , 12.751400, , , , 14.142700, 15.694000, 21.494100, 29.854300, 22.782900
2013-07-16, 16.306200, , 21.664600, , 22.695900, , 12.720700, , , , 14.141900, 15.662900, 21.432300, 29.721100, 22.766400
2013-07-15, 16.310700, , 21.687100, , 22.725000, , 12.738200, , , , 14.141000, 15.641800, 21.511900, 29.894500, 22.664900
2013-07-12, 16.299700, , 21.651800, , 22.682300, , 12.712000, , , , 14.138500, 15.599800, 21.481700, 29.772200, 22.624100
2013-07-11, 16.297800, , 21.649000, , 22.677500, , 12.710300, , , , 14.137700, 15.617000, 21.416000, 29.656900, 22.782100
2013-07-10, 16.239500, , 21.402400, , 22.383000, , 12.523900, , , , 14.136900, 15.534200, 21.127200, 29.270500, 22.254100
2013-07-09, 16.233900, , 21.370300, , 22.344800, , 12.498400, , , , 14.136100, 15.570700, 21.121600, 29.227900, 22.094700
2013-07-08, 16.207000, , 21.257700, , 22.209300, , 12.413300, , , , 14.135300, 15.546500, 20.969800, 28.963400, 21.929900
2013-07-05, 16.183300, , 21.174300, , 22.111100, , 12.352400, , , , 14.132800, 15.480000, 20.854000, 28.878200, 21.791900
2013-07-03, 16.164300, , 21.074400, , 21.989500, , 12.274800, , , , 14.131100, 15.638600, 20.643100, 28.519600, 21.750600
2013-07-02, 16.169800, , 21.102300, , 22.022000, , 12.296400, , , , 14.130300, 15.664500, 20.625900, 28.493800, 21.931700
2013-07-01, 16.168000, , 21.098300, , 22.017900, , 12.293700, , , , 14.129500, 15.651300, 20.632500, 28.524400, 21.891700
2013-06-28, 16.142000, , 20.980600, , 21.875000, , 12.203200, , , , 14.128800, 15.646200, 20.519300, 28.170300, 21.665400
2013-06-27, 16.152100, , 21.034300, , 21.938900, , 12.244200, , , , 14.126800, 15.622400, 20.607400, 28.222300, 21.774800
2013-06-26, 16.116200, , 20.880000, , 21.752500, , 12.126700, , , , 14.126100, 15.563900, 20.478600, 27.805500, 21.451300
2013-06-25, 16.088600, , 20.774800, , 21.627300, , 12.049700, , , , 14.125400, 15.522800, 20.280200, 27.607900, 21.398200
2013-06-24, 16.055400, , 20.625600, , 21.448300, , 11.936300, , , , 14.124800, 15.549100, 20.087200, 27.276600, 21.129000
2013-06-21, 16.098600, , 20.816200, , 21.676200, , 12.080000, , , , 14.122700, 15.588200, 20.334100, 27.610000, 21.482200
2013-06-20, 16.103000, , 20.833500, , 21.697100, , 12.093400, , , , 14.122000, 15.658800, 20.280200, 27.625500, 21.629600
2013-06-19, 16.190800, , 21.212300, , 22.152400, , 12.380200, , , , 14.121400, 15.756800, 20.797100, 28.374700, 22.242300
2013-06-18, 16.245000, , 21.441000, , 22.426100, , 12.552400, , , , 14.120700, 15.851800, 21.088800, 28.752900, 22.666300
2013-06-17, 16.220800, , 21.337600, , 22.301300, , 12.474200, , , , 14.120000, 15.853100, 20.925500, 28.483900, 22.563200
2013-06-14, 16.194300, , 21.223100, , 22.165300, , 12.387700, , , , 14.118000, 15.875600, 20.767700, 28.327300, 22.319800
2013-06-13, 16.209200, , 21.296800, , 22.253600, , 12.444000, , , , 14.117300, 15.831100, 20.890900, 28.457600, 22.439400
2013-06-12, 16.158800, , 21.083000, , 21.996300, , 12.282600, , , , 14.116600, 15.790500, 20.583300, 27.969800, 22.157300
2013-06-11, 16.185300, , 21.198100, , 22.135100, , 12.369700, , , , 14.116000, 15.817400, 20.752500, 28.227900, 22.305600
2013-06-10, 16.215300, , 21.333000, , 22.298000, , 12.472300, , , , 14.115300, 15.812700, 20.965000, 28.560000, 22.457900
2013-06-07, 16.211000, , 21.312500, , 22.273300, , 12.455900, , , , 14.113300, 15.838100, 20.970500, 28.490700, 22.362100
2013-06-06, 16.177100, , 21.162200, , 22.093800, , 12.342600, , , , 14.112600, 15.890900, 20.704900, 28.215700, 22.178500
2013-06-05, 16.152300, , 21.059800, , 21.969300, , 12.265400, , , , 14.111900, 15.874800, 20.527700, 27.882500, 22.152300
2013-06-04, 16.198400, , 21.268700, , 22.219900, , 12.424400, , , , 14.111200, 15.869100, 20.809400, 28.273000, 22.541000
2013-06-03, 16.206300, , 21.295200, , 22.253700, , 12.443300, , , , 14.110600, 15.894600, 20.923300, 28.474800, 22.346300
2013-05-31, 16.190500, , 21.235900, , 22.184500, , 12.400200, , , , 14.109000, 15.888700, 20.798100, 28.453200, 22.283700
2013-05-30, 16.240800, , 21.457600, , 22.448800, , 12.567800, , , , 14.108400, 15.914100, 21.099900, 28.747500, 22.738900
2013-05-29, 16.231100, , 21.417400, , 22.399000, , 12.537200, , , , 14.107900, 15.916600, 21.019200, 28.551100, 22.778700
2013-05-28, 16.250800, , 21.505900, , 22.506600, , 12.604600, , , , 14.107400, 15.915500, 21.164500, 28.810900, 22.843700
2013-05-24, 16.237600, , 21.443400, , 22.430000, , 12.556300, , , , 14.105200, 15.996700, 21.031500, 28.543400, 22.858000
2013-05-23, 16.239100, , 21.453000, , 22.442200, , 12.564000, , , , 14.104700, 15.994400, 21.042500, 28.600700, 22.860900
2013-05-22, 16.265100, , 21.583400, , 22.595900, , 12.665000, , , , 14.104200, 15.993000, 21.101300, 28.599300, 23.472800
2013-05-21, 16.291700, , 21.696600, , 22.735800, , 12.751600, , , , 14.103700, 16.041300, 21.274400, 29.063200, 23.482000
2013-05-20, 16.285800, , 21.675800, , 22.711000, , 12.736400, , , , 14.103100, 16.025000, 21.237400, 29.024500, 23.471500
2013-05-17, 16.277500, , 21.636200, , 22.664300, , 12.705300, , , , 14.101500, 16.030800, 21.251700, 28.997400, 23.238200
2013-05-16, 16.254800, , 21.532800, , 22.539000, , 12.626600, , , , 14.101000, 16.087900, 21.034900, 28.713200, 23.211600
2013-05-15, 16.266600, , 21.594500, , 22.613500, , 12.674300, , , , 14.100500, 16.037700, 21.139600, 28.852400, 23.303200
2013-05-14, 16.251300, , 21.531600, , 22.538500, , 12.627400, , , , 14.100000, 16.034600, 21.025700, 28.751300, 23.238400
2013-05-13, 16.225100, , 21.418900, , 22.401800, , 12.542100, , , , 14.099400, 16.053000, 20.810100, 28.422500, 23.209600
2013-05-10, 16.222100, , 21.408300, , 22.390300, , 12.534300, , , , 14.097800, 16.063100, 20.807100, 28.459200, 23.133800
2013-05-09, 16.216800, , 21.381100, , 22.355600, , 12.513000, , , , 14.097300, 16.117700, 20.717500, 28.252000, 23.243000
